date,ticker,open,high,low,close,volume,rolling_7d_avg,rolling_30d_avg,volatility_score,daily_return_pct,price_range
2026-04-22,PFE,26.905873180169483,26.94522265828204,26.305778158852224,26.364803314208984,35246800.0,26.8019,26.8708,0.4555,-1.8674,0.6394
2026-04-23,PFE,26.325452347245985,26.394315337330266,25.951622006251696,26.236913681030277,38718400.0,26.74,26.8501,0.47,-0.4851,0.4427
2026-04-24,PFE,26.2565903760582,26.856683510347835,26.148376029511752,26.56155586242676,42500200.0,26.7133,26.8547,0.4664,1.2373,0.7083
2026-04-27,PFE,26.620581252238,26.90587294061129,26.35496711730957,26.35496711730957,34764200.0,26.6529,26.8616,0.457,-0.7778,0.5509
2026-04-28,PFE,27.082949746260663,27.132137061585325,25.89259757637067,26.049999237060547,58079000.0,26.5011,26.8573,0.4642,-1.1572,1.2395
2026-04-29,PFE,25.93194889458712,26.11886219366816,25.774547234110557,25.833572387695312,29969700.0,26.324,26.8183,0.4993,-0.8308,0.3443
2026-04-30,PFE,25.96146063359284,26.473016970307924,25.85324816433159,26.26642799377441,39082900.0,26.2383,26.798,0.5091,1.6756,0.6198
2026-05-01,PFE,26.16805130764121,26.177889145938774,25.863085825919917,25.90243530273437,29318700.0,26.1723,26.7626,0.5335,-1.3858,0.3148
2026-05-04,PFE,25.813895838400825,26.07951183511678,25.72535717282884,25.872920989990234,34583400.0,26.1203,26.7406,0.5564,-0.1139,0.3542
2026-05-05,PFE,26.15821281161633,26.315614467668027,25.587631339335008,26.02048683166504,57656100.0,26.043,26.7301,0.5672,0.5703,0.728
2026-05-06,PFE,26.128699488943266,26.246751670035025,25.784382660166045,26.09918785095215,40357100.0,26.0064,26.716,0.5777,0.3025,0.4624
2026-05-07,PFE,26.079512752080827,26.286101728095367,25.735195915680787,26.049999237060547,48346000.0,26.0064,26.6898,0.5897,-0.1885,0.5509
2026-05-08,PFE,26.15999984741211,26.200000762939453,25.600000381469727,25.68000030517578,38805800.0,25.9845,26.6417,0.6116,-1.4203,0.6
2025-05-12,SLB,34.893389493397926,35.776397833862376,34.60228853419362,34.786651611328125,12104300.0,34.7867,34.7867,,,1.1741
2025-05-13,SLB,34.99042422200868,35.35915036160725,34.69931957283697,35.0389404296875,9218200.0,34.9128,34.9128,0.1784,0.7252,0.6598
2025-05-14,SLB,34.641107034348906,35.26212347370273,34.592590819065,34.94190979003906,10519500.0,34.9225,34.9225,0.1273,-0.2769,0.6695
2025-05-15,SLB,34.4179262615801,34.6896200029817,33.952163975656084,34.6605110168457,11998600.0,34.857,34.857,0.1672,-0.8053,0.7375
2025-05-16,SLB,34.61199021612466,34.74784078488803,34.117118956767115,34.70902633666992,12627000.0,34.8274,34.8274,0.1592,0.14,0.6307
2025-05-19,SLB,34.330595494681695,34.41792615436726,33.748389862928065,34.068603515625,10077300.0,34.7009,34.7009,0.3409,-1.8451,0.6695
2025-05-20,SLB,34.02979003676878,34.02979003676878,33.379664652889936,33.544620513916016,13192100.0,34.5358,34.5358,0.5365,-1.538,0.6501
2025-05-21,SLB,33.31174193199205,33.593137448118675,32.84597592267604,32.86538314819336,12564500.0,34.2613,34.327,0.7717,-2.0249,0.7472
2025-05-22,SLB,32.58398746513003,32.95271364342059,32.19585035987181,32.74894332885742,11507700.0,33.9341,34.1516,0.8932,-0.3543,0.7569
2025-05-23,SLB,32.13762571640313,32.75864206623903,32.11821849277708,32.6616096496582,10467800.0,33.6084,34.0026,0.965,-0.2667,0.6404
2025-05-27,SLB,32.962421326007444,33.08856274739118,32.48695352513408,32.923606872558594,17574800.0,33.3603,33.9045,0.9715,0.8022,0.6016
2025-05-28,SLB,33.302033139616235,33.34084758677101,32.477246496099085,32.583984375,11032000.0,33.0567,33.7945,1.0017,-1.0315,0.8636
2025-05-29,SLB,32.816861870755474,32.87508353832244,32.341397874380846,32.68101501464844,9902900.0,32.8585,33.7088,1.0075,0.2978,0.5337
2025-05-30,SLB,32.4093268632237,32.50635929093491,31.86593564401132,32.069705963134766,20668300.0,32.6477,33.5918,1.0625,-1.8705,0.6404
2025-06-02,SLB,32.73924184488165,32.826572509228704,31.933858640175515,32.351104736328125,12681500.0,32.5743,33.509,1.0728,0.8775,0.8927
2025-06-03,SLB,32.409326743331896,33.35055313360827,31.856233764014394,33.0982666015625,16171900.0,32.6242,33.4834,1.0415,2.3095,1.4943
2025-06-04,SLB,33.15208588384596,33.474993860081995,32.41819970825536,32.52583694458008,13545100.0,32.6048,33.427,1.0348,-1.7295,1.0568
2025-06-05,SLB,32.74110324906272,32.79981547894195,32.33012883812087,32.36927032470703,11545800.0,32.5256,33.3683,1.0344,-0.4814,0.4697
2025-06-06,SLB,32.77046289416824,33.328216041757194,32.66282566696023,33.142295837402344,10410100.0,32.6054,33.3564,1.0066,2.3881,0.6654
2025-06-09,SLB,33.386924743652344,33.778332166276414,33.18143752650673,33.386924743652344,12437700.0,32.7062,33.3579,0.9798,0.7381,0.5969
2025-06-10,SLB,33.7979032913731,35.01125959624661,33.61198308380048,34.7568473815918,15648900.0,33.0901,33.4245,1.0026,4.1032,1.3993
2025-06-11,SLB,34.88405331633123,35.17760700307882,34.394795927506046,34.92319107055664,14446000.0,33.4575,33.4926,1.0293,0.4786,0.7828
2025-06-12,SLB,34.49264998970578,34.93298243824964,34.16973828319425,34.86448669433594,10046700.0,33.7098,33.5523,1.0455,-0.1681,0.7632
2025-06-13,SLB,35.43202171027057,35.657079677128245,34.805772805494776,35.52008819580078,15387400.0,34.1376,33.6343,1.0986,1.8804,0.8513
2025-06-16,SLB,35.363523834618,35.62772327525823,34.81555794239028,35.138465881347656,16121500.0,34.5332,33.6945,1.1167,-1.0744,0.8122
2025-06-17,SLB,35.4418048504952,35.81363776174496,35.07975171144086,35.304813385009766,16172900.0,34.8421,33.7564,1.1388,0.4734,0.7339
2025-06-18,SLB,35.32438641555887,35.657081631044086,35.05040343789038,35.07975769042969,17588600.0,35.084,33.8054,1.1454,-0.6375,0.6067
2025-06-20,SLB,35.16781916023347,35.29502712430713,34.72749050405268,35.069969177246094,30021000.0,35.1287,33.8506,1.1491,-0.0279,0.5675
2025-06-23,SLB,35.38309768574514,35.392881192077986,32.89766901054513,33.005306243896484,25846100.0,34.8547,33.8214,1.1393,-5.8873,2.4952
2025-06-24,SLB,32.55518498362404,33.2499295347266,32.349697789535234,32.780242919921875,24521000.0,34.5569,33.7867,1.1355,-0.6819,0.9002
2025-06-25,SLB,32.77046205382624,32.99552000824549,32.33991315603489,32.46712112426758,13448800.0,34.1208,33.7094,1.144,-0.9552,0.6556
2025-06-26,SLB,32.55518741882677,33.1422947980653,32.457333700461895,33.10315704345703,14211000.0,33.8301,33.6449,1.1208,1.959,0.685
2025-06-27,SLB,33.269501925687536,33.42606413838127,32.985731748699656,33.2792854309082,17166000.0,33.5407,33.5894,1.0952,0.5321,0.4403
2025-06-30,SLB,33.17165667786147,33.46521040197549,32.99552369684543,33.07380294799805,13101500.0,33.2541,33.5366,1.0799,-0.6174,0.4697
2025-07-01,SLB,33.07379955557214,35.001474909668794,32.73132086802398,34.443721771240234,18964600.0,33.1647,33.5277,1.0711,4.142,2.2702
2025-07-02,SLB,35.001474408290726,35.138465881347656,34.12080960615663,35.138465881347656,16153400.0,33.4694,33.5634,1.1069,2.017,1.0177
2025-07-03,SLB,35.22653479763487,35.22653479763487,34.72749386373973,34.884056091308594,7240700.0,33.7699,33.608,1.1328,-0.724,0.499
2025-07-07,SLB,34.658992280824954,34.90362097981239,33.76854396582022,34.199092864990234,9710100.0,34.0174,33.6525,1.1288,-1.9635,1.1351
2025-07-08,SLB,34.22844794122319,35.92127813118009,34.18930645258264,35.75493240356445,13525700.0,34.3962,33.7527,1.1782,4.5494,1.732
2025-07-09,SLB,35.510302375854344,35.81363956967433,35.21674868746115,35.471160888671875,11430600.0,34.7093,33.8463,1.1999,-0.7937,0.5969
2025-07-10,SLB,35.25588605515129,36.18547583548027,34.932978121282346,35.86256790161133,11649200.0,35.1077,33.9443,1.2413,1.1035,1.2525
2025-07-11,SLB,35.666868921105134,37.33034500089687,35.55923168465712,36.508392333984375,11335200.0,35.4027,34.0751,1.2984,1.8008,1.7711
2025-07-14,SLB,36.22461787656567,36.322467862208136,35.18739085816218,35.44180679321289,12686400.0,35.446,34.1671,1.2941,-2.9215,1.1351
2025-07-15,SLB,35.37331081642411,35.44180655245608,34.16973435131913,34.31651306152344,17351500.0,35.3649,34.242,1.232,-3.175,1.2721
2025-07-16,SLB,34.24801939573387,34.43393587152507,33.563058261271614,33.84682846069336,19849600.0,35.3146,34.2919,1.1821,-1.3687,0.8709
2025-07-17,SLB,33.73918958188047,34.10123900977161,33.43584865256007,33.925106048583984,70887000.0,35.0532,34.3195,1.1628,0.2313,0.6654
2025-07-18,SLB,33.563058638397735,34.35565701139055,32.45733581174458,32.6041145324707,35376400.0,34.6436,34.3221,1.1587,-3.8938,1.8983
2025-07-21,SLB,32.92702274803256,33.5434843514158,32.74110255704672,32.81938552856445,22403000.0,34.2089,34.3371,1.1352,0.6603,0.8024
2025-07-22,SLB,32.91723959188207,33.709837979460474,32.643256623071856,33.61198425292969,20793800.0,33.7951,34.3527,1.1213,2.415,1.0666
2025-07-23,SLB,34.052318359289046,34.766633800649565,33.83704761584744,34.385013580322266,22471100.0,33.6441,34.386,1.1064,2.2999,0.9296
2025-07-24,SLB,34.189306943600485,34.63942660395572,33.9642489797918,34.48286437988281,15592100.0,33.6679,34.3769,1.1044,0.2846,0.6752
2025-07-25,SLB,34.64921165274179,34.86448612020444,34.355657936126015,34.70792388916016,11467800.0,33.7909,34.3697,1.1014,0.6527,0.5088
2025-07-28,SLB,34.88405330346561,35.41244844632133,34.79598682420005,35.226531982421875,13367900.0,33.9768,34.3817,1.109,1.4942,0.6165
2025-07-29,SLB,35.0308324344869,35.18739466810938,34.45350849811564,34.86448669433594,14315300.0,34.2997,34.3599,1.0921,-1.0278,0.7339
2025-07-30,SLB,34.668782904402384,34.74706215469844,33.191223327906684,33.43585205078125,17945400.0,34.3878,34.3031,1.0945,-4.0977,1.5558
2025-07-31,SLB,33.249935929014086,33.64134338299153,32.96616571151734,33.07380294799805,13121200.0,34.3109,34.2288,1.0998,-1.0828,0.6752
2025-08-01,SLB,32.88788202974979,32.88788202974979,31.664738566773305,32.33991241455078,17071400.0,34.0188,34.1374,1.1398,-2.2189,1.2231
2025-08-04,SLB,32.183352231502575,32.48669317324836,31.84087353335238,32.17356872558594,11901700.0,33.6889,34.0409,1.18,-0.5144,0.6458
2025-08-05,SLB,32.29098556290812,32.8976636404387,31.99743189524734,32.780242919921875,12204500.0,33.4135,34.0334,1.1875,1.8856,0.9002
2025-08-06,SLB,33.06401453659195,33.367351722325544,31.95829181595841,32.153995513916016,11467900.0,32.9746,34.0125,1.2155,-1.9104,1.4091
2025-08-07,SLB,32.574760046418625,32.93680949346312,32.00721964529242,32.08550262451172,11213300.0,32.5776,33.9998,1.2341,-0.213,0.9296
2025-08-08,SLB,32.33991700941224,32.50626648503557,31.88980104694136,32.16378402709961,10217200.0,32.3958,33.9685,1.269,0.244,0.6165
2025-08-11,SLB,32.37905618611823,32.408410436825065,31.45925358083767,31.674524307250977,10020000.0,32.1959,33.915,1.3314,-1.5212,0.9492
2025-08-12,SLB,31.78216099391128,32.52583434950918,31.772377488088758,32.232276916503906,10286500.0,32.1806,33.8869,1.3583,1.7609,0.7535
2025-08-13,SLB,32.281208088481485,32.82917404174805,32.114858614998354,32.82917404174805,10370400.0,32.2742,33.8331,1.3674,1.8519,0.7143
2025-08-14,SLB,32.65303871725196,32.73132169509118,31.95829408624907,32.50626373291016,16284400.0,32.2351,33.7454,1.3652,-0.9836,0.773
2025-08-15,SLB,32.3888377138966,32.633466408813455,32.22249199306721,32.28120422363281,10421900.0,32.2532,33.6586,1.3731,-0.6924,0.411
2025-08-18,SLB,32.30077113967254,32.84874075846455,32.06592968357428,32.58454132080078,9148300.0,32.3245,33.6048,1.3828,0.9397,0.7828
2025-08-19,SLB,32.60411318530599,33.00530410827767,32.37905522683288,32.62368392944336,10834500.0,32.3902,33.5004,1.3321,0.1201,0.6262
2025-08-20,SLB,32.50626565453415,32.91724011427155,32.261636933431966,32.64325714111328,9917500.0,32.5286,33.4062,1.2871,0.06,0.6556
2025-08-21,SLB,32.64325522776247,33.24014986950352,32.43776800993819,33.083587646484375,11130100.0,32.6502,33.3135,1.2014,1.3489,0.8024
2025-08-22,SLB,33.26950401866191,34.932979966142575,33.2107917854316,34.844913482666016,16024900.0,32.9382,33.2581,1.0812,5.3239,1.7222
2025-08-25,SLB,34.83512736234375,35.0601890639158,34.54157365224438,34.884056091308594,8184200.0,33.2779,33.2395,1.0466,0.1123,0.5186
2025-08-26,SLB,34.72749142253675,34.825341408112095,34.25780104010957,34.56114196777344,16438200.0,33.6036,33.2477,1.0562,-0.9257,0.5675
2025-08-27,SLB,34.51222170228122,35.44181162352789,34.463296702792064,35.206966400146484,13565700.0,33.9782,33.293,1.1106,1.8686,0.9785
2025-08-28,SLB,35.18739224059479,35.745145392692606,34.932980028286494,35.69622039794922,18279500.0,34.4172,33.352,1.1897,1.3897,0.8122
2025-08-29,SLB,35.72557313171906,36.2539720110882,35.72557313171906,36.048484802246094,11887800.0,34.9036,33.4668,1.2779,0.9868,0.5284
2025-09-02,SLB,35.89192539454432,35.97020464238847,34.89383978855023,35.128684997558594,20356300.0,35.1958,33.5438,1.3068,-2.5516,1.0764
2025-09-03,SLB,34.847575165950026,35.2717001092404,34.43330825578055,34.52207946777344,16567600.0,35.1497,33.5742,1.3189,-1.7268,0.8384
2025-09-04,SLB,34.52208069976022,35.5281532173805,34.07822462395595,35.518287658691406,12427600.0,35.2403,33.6119,1.3586,2.8857,1.4499
2025-09-05,SLB,35.12375144733165,35.80432824733545,34.946209019050976,35.33088302612305,13436400.0,35.3502,33.6402,1.3859,-0.5276,0.8581
2025-09-08,SLB,35.6169233118555,35.84378224065997,34.92648096706341,35.29142761230469,27242300.0,35.3623,33.6596,1.4054,-0.1117,0.9173
2025-09-09,SLB,35.53801389525843,36.07064116946445,35.28156581653409,35.29142761230469,12029500.0,35.3045,33.6618,1.4079,0.0,0.7891
2025-09-10,SLB,35.23225017801714,35.87337227188249,34.689757332105,35.66624069213867,20429100.0,35.2499,33.6885,1.4388,1.0621,1.1836
2025-09-11,SLB,35.53801727294922,36.060782801070594,35.28156916985092,35.53801727294922,15317600.0,35.3083,33.7586,1.4767,-0.3595,0.7792
2025-09-12,SLB,35.7648739887523,36.03118763452786,34.936343900542184,35.08429718017578,13476900.0,35.3887,33.8256,1.4902,-1.2767,1.0948
2025-09-15,SLB,35.311157593398406,35.80433019599506,34.27549588046711,34.295223236083984,14218500.0,35.2139,33.8908,1.4655,-2.2491,1.5288
2025-09-16,SLB,34.42344682383945,35.07443446446422,34.14726762660511,34.75880432128906,20804800.0,35.1322,33.977,1.4368,1.3517,0.9272
2025-09-17,SLB,34.54180797103877,35.18293006777688,34.009180681361066,34.31494903564453,20414600.0,34.9927,34.0281,1.4199,-1.277,1.1737
2025-09-18,SLB,34.53194251239657,34.61085193151436,33.69355062861516,34.26563262939453,18765500.0,34.8462,34.0985,1.3754,-0.1437,0.9173
2025-09-19,SLB,33.92040704873861,34.08808767062269,33.5455948609459,33.959861755371094,33104800.0,34.6024,34.161,1.3224,-0.8924,0.5425
2025-09-22,SLB,33.13133331754444,33.75273180766998,32.97351824605631,33.456825256347656,19114000.0,34.3051,34.2041,1.2753,-1.4813,0.7792
2025-09-23,SLB,33.32860440757016,34.719350955538964,33.23983319120584,34.019046783447266,26182700.0,34.1529,34.2822,1.1834,1.6804,1.4795
2025-09-24,SLB,34.33467900987031,34.67989833732809,34.07822714152297,34.13740921020508,14604500.0,34.1304,34.3458,1.119,0.3479,0.6017
2025-09-25,SLB,33.949998960416565,34.324811178713226,33.75273293641559,34.117679595947266,11619300.0,34.0388,34.3887,1.0829,-0.0578,0.5721
2025-09-26,SLB,34.28535634014689,35.42951658305469,34.28535634014689,35.03498077392578,14594600.0,34.1416,34.473,1.0284,2.6886,1.1442
2025-09-29,SLB,34.84757421358969,34.85743600904913,34.20644839309506,34.630577087402344,14983000.0,34.1938,34.5513,0.9415,-1.1543,0.651
2025-09-30,SLB,34.23604188396058,34.32481310478554,32.96365563967231,33.90068435668945,18281900.0,34.1853,34.5952,0.875,-2.1077,1.3612
2025-10-01,SLB,33.75273206523974,34.660167792569155,33.63436793876432,34.6108512878418,11264500.0,34.3502,34.6614,0.7919,2.0948,1.0258
2025-10-02,SLB,34.48262557694459,34.71935006873912,33.59491719858347,33.64423370361328,10930200.0,34.2966,34.6948,0.722,-2.7928,1.1244
2025-10-03,SLB,33.90068531698763,34.18672634359384,33.74287022689602,33.79218673706055,9581400.0,34.2473,34.7184,0.6777,0.4398,0.4439
2025-10-06,SLB,34.07822488610378,34.36426588855672,33.70341266780712,34.117679595947266,18649900.0,34.2473,34.6942,0.6859,0.9632,0.6609
2025-10-07,SLB,34.08809306247804,34.62071663583211,33.585054879866085,33.94013977050781,18080300.0,34.0909,34.6627,0.6985,-0.5204,1.0357
2025-10-08,SLB,34.06836578256831,34.10782049553013,33.39765071265144,33.50614929199219,15217300.0,33.9303,34.6275,0.7296,-1.2787,0.7102
2025-10-09,SLB,33.78232164218279,34.07822443689195,32.53952839936103,32.677616119384766,12284900.0,33.7556,34.5432,0.8028,-2.4728,1.5387
2025-10-10,SLB,32.569118937131066,32.638162800083435,31.286869049072266,31.286869049072266,15644200.0,33.2807,34.3962,0.9706,-4.256,1.3513
2025-10-13,SLB,31.641956723116373,31.878677470796774,31.207962414688232,31.829360961914062,29484700.0,33.0214,34.2556,1.0269,1.7339,0.6707
2025-10-14,SLB,31.3164567236236,32.31266361267012,31.25727654476926,32.12525939941406,13014200.0,32.7833,34.1555,1.0837,0.9296,1.0554
2025-10-15,SLB,32.39157302621452,32.46061688176191,31.88853868399672,32.12525939941406,16212900.0,32.4987,34.0756,1.1425,0.0,0.5721
2025-10-16,SLB,32.3126667925472,32.490209227886055,31.908265414854984,32.470481872558594,24453600.0,32.2887,33.974,1.1453,1.0746,0.5819
2025-10-17,SLB,32.253488289404565,32.80583918471919,31.207961039174577,32.184444427490234,39002900.0,32.0999,33.8691,1.1607,-0.8809,1.5979
2025-10-20,SLB,32.500073155315306,33.02283487612079,32.05621708925022,32.97351837158203,17997800.0,32.1422,33.7919,1.1397,2.4517,0.9666
2025-10-21,SLB,33.259559976034424,33.51600806190793,32.66775062288233,33.06229019165039,18033400.0,32.3958,33.7176,1.1109,0.2692,0.8483
2025-10-22,SLB,33.62450946896772,34.74894244345514,33.53573824663405,34.4234504699707,18761400.0,32.7664,33.6761,1.0576,4.117,1.2132
2025-10-23,SLB,35.163206560656185,35.59719707777136,34.502353344990226,35.518287658691406,19431500.0,33.2511,33.6755,1.0564,3.1805,1.0948
2025-10-24,SLB,35.60706155084517,36.13968888185402,35.3111587322653,35.34075164794922,17000600.0,33.7105,33.684,1.0692,-0.4998,0.8285
2025-10-27,SLB,35.67610248815154,36.32709390324611,35.399927048493126,35.66624069213867,17423200.0,34.167,33.7297,1.1241,0.921,0.9272
2025-10-28,SLB,35.68596859370508,35.8339218744229,35.20265780428733,35.370338439941406,12504600.0,34.6221,33.7501,1.1487,-0.8296,0.6313
2025-10-29,SLB,35.42951729974905,36.44545540061041,35.3012951345577,36.32709503173828,16662800.0,35.1012,33.8172,1.2381,2.705,1.1442
2025-10-30,SLB,36.17913956581817,36.54408620934297,35.78460000990461,35.82405471801758,15557600.0,35.4957,33.8691,1.2892,-1.3848,0.7595
2025-10-31,SLB,35.764873901859936,36.03118754698848,35.291428675834155,35.56760787963867,15188200.0,35.6592,33.9227,1.326,-0.7159,0.7398
2025-11-03,SLB,35.60706012601692,36.80054067461816,35.538016263198045,36.51449966430664,19349000.0,35.8015,34.0246,1.4041,2.6622,1.2625
2025-11-04,SLB,35.82405505815007,35.96214277524848,35.30129333981809,35.62678527832031,18718800.0,35.8424,34.0782,1.4343,-2.4311,0.6608
2025-11-05,SLB,35.755011969591386,36.5243599886266,35.46897097080869,36.0509147644043,14655300.0,35.8973,34.142,1.4788,1.1905,1.0554
2025-11-06,SLB,36.15941292328972,36.701902001389655,35.84378277739127,35.86351013183594,14651300.0,35.9678,34.2002,1.5118,-0.5198,0.8581
2025-11-07,SLB,35.98186995928706,36.29750010047841,35.399926180976486,36.1594123840332,11074700.0,35.9438,34.2377,1.5468,0.8251,0.8976
2025-11-10,SLB,36.37641289201085,36.544089773934445,35.61692661849052,36.40600204467773,12276000.0,36.027,34.2969,1.5955,0.682,0.9272
2025-11-11,SLB,36.69204179910985,37.56002661933366,36.603270581557325,37.09644317626953,10426200.0,36.2454,34.4034,1.673,1.8965,0.9568
2025-11-12,SLB,36.79067688662591,37.03726319788025,35.50842882062504,35.57747268676758,11588100.0,36.1115,34.4356,1.6864,-4.0947,1.5288
2025-11-13,SLB,35.7254225116447,36.43558846056645,35.587334792760146,35.81419372558594,10203600.0,36.1383,34.5079,1.6977,0.6654,0.8483
2025-11-14,SLB,35.94241625692968,36.83012840550538,35.39006537568985,36.43558883666992,10858300.0,36.1932,34.5961,1.7276,1.7351,1.4401
2025-11-17,SLB,36.31722585353669,36.42572441527693,35.123749199609854,35.311153411865234,10775700.0,36.1143,34.6358,1.73,-3.0861,1.302
2025-11-18,SLB,34.94620715306846,35.73528247962245,34.798253883198605,35.54787826538086,15306200.0,36.027,34.6894,1.7326,0.6704,0.937
2025-11-19,SLB,34.896893209295904,35.63665208766855,34.640441357732776,35.370338439941406,9709500.0,35.879,34.7516,1.7221,-0.4994,0.9962
2025-11-20,SLB,35.71555659402522,36.33695508536666,34.61085109144676,34.7094841003418,11718200.0,35.538,34.8193,1.6771,-1.8684,1.7261
2025-11-21,SLB,34.6897587471097,35.83392278689829,34.17686255613951,35.695831298828125,20752800.0,35.5549,34.9663,1.5448,2.8417,1.6571
2025-11-24,SLB,35.50842641116562,35.58733583146462,34.81798403398242,35.22238540649414,36923800.0,35.4704,35.0794,1.4269,-1.3263,0.7694
2025-11-25,SLB,35.33088443244602,35.45911036077671,34.53194347338167,35.409793853759766,13234500.0,35.3238,35.1889,1.314,0.5321,0.9272
2025-11-26,SLB,35.2618402170291,35.55774301877622,34.80812233684296,35.17306900024414,9754200.0,35.3041,35.2904,1.18,-0.6685,0.7496
2025-11-28,SLB,35.232247806938354,35.88323541561423,35.03497803648338,35.745147705078125,4013000.0,35.3323,35.3996,1.0549,1.6265,0.8483
2025-12-01,SLB,35.755015649639844,36.47504723741611,35.73528829294081,36.10023498535156,12674200.0,35.4366,35.5301,0.8693,0.9934,0.7398
2025-12-02,SLB,35.81419362702833,36.02132520478516,35.02511449967409,35.86351013183594,12825600.0,35.6014,35.6265,0.7243,-0.6557,0.9962
2025-12-03,SLB,36.21643150011364,37.409397326822855,36.01760323027314,37.329864501953125,16133700.0,35.8349,35.7687,0.614,4.0887,1.3918
2025-12-04,SLB,37.28015829993388,38.07546758519904,37.19068576832069,37.896522521972656,15860100.0,36.2169,35.8845,0.6759,1.518,0.8848
2025-12-05,SLB,38.00587641648726,38.77136275153347,37.99593671004956,38.23452758789063,12579700.0,36.6204,35.975,0.7964,0.8919,0.7754
2025-12-08,SLB,38.10529207597366,38.602360824416834,37.508807302441696,38.01581954956055,24484700.0,37.0265,36.0642,0.8693,-0.572,1.0936
2025-12-09,SLB,37.8766378940693,38.46317918099864,37.8766378940693,38.07546615600586,16847300.0,37.3594,36.1445,0.9397,0.1569,0.5865
2025-12-10,SLB,38.12517230830124,39.75556102380637,37.97605395596258,39.6959114074707,20648100.0,37.8731,36.2887,1.1295,4.2559,1.7795
2025-12-11,SLB,39.61637893869116,40.6403431704089,39.54678961517965,40.10350799560547,18982800.0,38.4788,36.4146,1.3271,1.0268,1.0936
2025-12-12,SLB,40.312276900046,40.54092808150004,38.92048660523868,39.218727111816406,14892500.0,38.7486,36.5277,1.4167,-2.2062,1.6204
2025-12-15,SLB,39.17895976378316,39.26843229285263,38.29417797205937,38.67195129394531,10957100.0,38.8594,36.6312,1.457,-1.3942,0.9743
2025-12-16,SLB,38.373705086702,38.67194936360225,37.27021567303844,37.38951110839844,19127100.0,38.7387,36.6604,1.4633,-3.3162,1.4017
2025-12-17,SLB,37.60822584948818,38.39359164252045,37.50880981773268,38.30411911010742,15363900.0,38.7799,36.7496,1.4796,2.4462,0.8848
2025-12-18,SLB,38.31405984297927,38.3339430478947,37.66786895639528,37.90646362304688,12014800.0,38.7557,36.8115,1.4882,-1.0382,0.6661
2025-12-19,SLB,38.02575967368312,38.26435434418401,37.757342091494735,37.85675811767578,22594300.0,38.493,36.8779,1.4889,-0.1311,0.507
2025-12-22,SLB,38.22458871544914,38.64212465694775,37.93628792212846,38.10529327392578,8495800.0,38.2075,36.9428,1.4989,0.6565,0.7058
2025-12-23,SLB,38.26435594474764,38.67195218830524,37.70763755184762,37.97605514526367,7930300.0,38.03,36.9951,1.5069,-0.3392,0.9643
2025-12-24,SLB,37.94622665783573,38.055582389906384,37.58834034242305,37.74740219116211,2928600.0,37.8979,37.0168,1.513,-0.6021,0.4672
2025-12-26,SLB,37.73746011865535,37.83687614808304,37.31992417206031,37.568458557128906,4726700.0,37.9235,37.0832,1.4912,-0.4741,0.517
2025-12-29,SLB,37.62810457251077,37.91640537080664,37.4690427169568,37.67781448364258,6806000.0,37.834,37.1453,1.4753,0.2911,0.4474
2025-12-30,SLB,37.77722642509622,38.50294637239301,37.77722642509622,38.32400131225586,7774500.0,37.8937,37.2082,1.4842,1.715,0.7257
2025-12-31,SLB,38.32400033604721,38.54271180227344,38.04564304618376,38.15499877929688,6157100.0,37.9363,37.303,1.4493,-0.441,0.4971
2026-01-02,SLB,38.18482170811577,40.20291964519157,37.84681480213096,39.96432876586914,14637200.0,38.2019,37.4502,1.4886,4.7421,2.3561
2026-01-05,SLB,42.74791504581948,44.89525202200915,42.27072947248109,43.5432243347168,56362600.0,38.9972,37.7227,1.8084,8.9552,2.6245
2026-01-06,SLB,44.02040892541642,44.30870972131047,43.16545003681131,43.37422180175781,28955400.0,39.801,38.0115,1.993,-0.3881,1.1433
2026-01-07,SLB,43.63269437832662,43.642637877058526,41.95260336432728,42.1216049194336,17255900.0,40.4515,38.2257,2.079,-2.8879,1.69
2026-01-08,SLB,42.60873340607771,44.308707602936096,42.409905149714106,44.16952896118164,20138500.0,41.3788,38.5239,2.2666,4.8619,1.8988
2026-01-09,SLB,44.517476901948925,44.97478304301328,44.03035164118519,44.93501663208008,18306800.0,42.3233,38.8414,2.4731,1.7331,0.9444
2026-01-12,SLB,45.13384550993033,45.23325774628538,44.10988127227144,44.88531112670898,19685700.0,43.2847,39.1652,2.6083,-0.1106,1.1234
2026-01-13,SLB,45.47185093240686,46.11803803220253,45.18355014715943,45.63091278076172,19535600.0,44.0943,39.4947,2.7802,1.6611,0.9345
2026-01-14,SLB,46.16774564228952,47.45018396932544,46.00868378878896,46.69464111328125,23910300.0,44.5445,39.8478,2.9984,2.3312,1.4415
2026-01-15,SLB,46.52563680875734,46.595226134210506,45.80986034804858,46.2969856262207,18019800.0,44.962,40.1956,3.1228,-0.8516,0.7854
2026-01-16,SLB,46.40634093928442,46.71452494370899,46.038511109208095,46.45604705810547,17373100.0,45.5812,40.4998,3.2749,0.3436,0.676
2026-01-20,SLB,45.71044275032009,46.71452377001334,45.71044275032009,46.17768859863281,22587200.0,45.8681,40.7759,3.3947,-0.5992,1.0041
2026-01-21,SLB,46.82387646716098,48.32502627146199,46.72446423041274,48.23555374145508,22868200.0,46.3396,41.1092,3.6201,4.4564,1.6006
